GEOID,STATEFP,STATE,COUNTYFP,COUNTY,TOT_POP22,NHSP_POP22,HSP_POP22,WHT_NHSP22,BLK_NHSP22,AIA_NHSP22,ASN_NHSP22,HPI_NHSP22,OTH_NHSP22
450130021101,45, South Carolina,13, Beaufort County,1469,1409,60,1407,2,0,0,0,0
450130021102,45, South Carolina,13, Beaufort County,1711,1701,10,1462,50,0,147,0,0
450130021103,45, South Carolina,13, Beaufort County,3065,2917,148,2849,0,0,43,0,0
450130021104,45, South Carolina,13, Beaufort County,1677,1665,12,1439,105,0,96,0,0
450130022011,45, South Carolina,13, Beaufort County,2084,1962,122,1717,0,0,190,0,0
450130022012,45, South Carolina,13, Beaufort County,2639,2298,341,1983,258,0,17,0,0
450130022013,45, South Carolina,13, Beaufort County,1998,1989,9,1989,0,0,0,0,0
450130022021,45, South Carolina,13, Beaufort County,4251,4205,46,3741,258,0,52,50,0
450130101001,45, South Carolina,13, Beaufort County,799,782,17,772,0,3,0,7,0
450130101002,45, South Carolina,13, Beaufort County,825,767,58,761,0,0,6,0,0
450130102001,45, South Carolina,13, Beaufort County,342,342,0,342,0,0,0,0,0
450130102002,45, South Carolina,13, Beaufort County,828,552,276,481,71,0,0,0,0
450130102003,45, South Carolina,13, Beaufort County,1981,1981,0,1788,23,0,126,0,0
450130103001,45, South Carolina,13, Beaufort County,1792,1792,0,1764,14,0,13,0,0
450130103002,45, South Carolina,13, Beaufort County,457,457,0,457,0,0,0,0,0
450130103003,45, South Carolina,13, Beaufort County,1491,1392,99,1370,0,0,22,0,0
450130104001,45, South Carolina,13, Beaufort County,3665,2661,1004,2248,336,0,8,0,29
450130104002,45, South Carolina,13, Beaufort County,1496,1302,194,889,395,0,0,0,0
450130104003,45, South Carolina,13, Beaufort County,1099,912,187,800,86,0,8,0,0
450130105001,45, South Carolina,13, Beaufort County,2182,1716,466,1578,105,0,33,0,0
450130105002,45, South Carolina,13, Beaufort County,2434,1833,601,927,470,0,15,0,0
450130106001,45, South Carolina,13, Beaufort County,2004,1943,61,1928,0,0,0,0,0
450130106002,45, South Carolina,13, Beaufort County,2005,1979,26,1946,12,0,0,0,8
450130107001,45, South Carolina,13, Beaufort County,2291,2074,217,1977,97,0,0,0,0
450130107002,45, South Carolina,13, Beaufort County,2640,2624,16,2575,29,0,0,0,0
450130108001,45, South Carolina,13, Beaufort County,1314,702,612,311,371,0,20,0,0
450130108002,45, South Carolina,13, Beaufort County,1465,828,637,477,325,0,8,0,0
450130109001,45, South Carolina,13, Beaufort County,1697,1504,193,940,193,0,0,0,334
450130109002,45, South Carolina,13, Beaufort County,445,434,11,379,7,0,0,0,0
450130110001,45, South Carolina,13, Beaufort County,652,370,282,305,57,0,8,0,0
450130110002,45, South Carolina,13, Beaufort County,346,346,0,330,0,0,0,0,0
450130110003,45, South Carolina,13, Beaufort County,382,328,54,252,60,0,0,0,16
450130111001,45, South Carolina,13, Beaufort County,670,670,0,670,0,0,0,0,0
450130111002,45, South Carolina,13, Beaufort County,59,59,0,43,0,0,16,0,0
450130111003,45, South Carolina,13, Beaufort County,563,514,49,511,0,0,0,0,0
450130111004,45, South Carolina,13, Beaufort County,332,286,46,286,0,0,0,0,0
450130111005,45, South Carolina,13, Beaufort County,491,455,36,455,0,0,0,0,0
450130112001,45, South Carolina,13, Beaufort County,474,474,0,474,0,0,0,0,0
450130112002,45, South Carolina,13, Beaufort County,198,198,0,197,1,0,0,0,0
450130113001,45, South Carolina,13, Beaufort County,911,865,46,810,23,0,10,0,0
450130113002,45, South Carolina,13, Beaufort County,136,134,2,134,0,0,0,0,0
450139901000,45, South Carolina,13, Beaufort County,0,0,0,0,0,0,0,0,0
450510101001,45, South Carolina,51, Horry County,1004,1004,0,748,251,0,0,0,0
450510101002,45, South Carolina,51, Horry County,208,208,0,174,34,0,0,0,0
450510101003,45, South Carolina,51, Horry County,1547,1547,0,1195,352,0,0,0,0
450510201001,45, South Carolina,51, Horry County,2047,2047,0,1419,587,6,0,0,0
450510201002,45, South Carolina,51, Horry County,1160,1160,0,726,419,0,0,0,0
450510202011,45, South Carolina,51, Horry County,1282,1231,51,1101,108,0,0,0,0
450510202012,45, South Carolina,51, Horry County,1350,1350,0,348,982,0,0,0,0
450510202021,45, South Carolina,51, Horry County,1593,1568,25,565,940,12,3,0,14
450510202022,45, South Carolina,51, Horry County,1644,1621,23,1316,94,12,197,0,0
450510203011,45, South Carolina,51, Horry County,875,787,88,473,314,0,0,0,0
450510203012,45, South Carolina,51, Horry County,2094,2094,0,1170,730,0,0,0,0
450510203013,45, South Carolina,51, Horry County,1350,1350,0,1132,218,0,0,0,0
450510203021,45, South Carolina,51, Horry County,1400,1400,0,1069,331,0,0,0,0
450510203022,45, South Carolina,51, Horry County,1579,1550,29,1386,144,0,20,0,0
450510203023,45, South Carolina,51, Horry County,581,581,0,391,190,0,0,0,0
450510301021,45, South Carolina,51, Horry County,1641,1625,16,1377,232,1,0,0,0
450510301022,45, South Carolina,51, Horry County,1474,1430,44,1054,305,6,0,0,65
450510301041,45, South Carolina,51, Horry County,3071,3071,0,2788,228,0,0,0,0
450510301042,45, South Carolina,51, Horry County,2326,2326,0,1608,680,0,0,0,0
450510301043,45, South Carolina,51, Horry County,626,626,0,402,218,0,0,0,0
450510401011,45, South Carolina,51, Horry County,3411,3320,91,2372,784,0,0,0,0
450510401012,45, South Carolina,51, Horry County,730,679,51,679,0,0,0,0,0
450510401013,45, South Carolina,51, Horry County,2584,2286,298,1793,483,0,0,0,0
450510401021,45, South Carolina,51, Horry County,2843,2800,43,2368,412,0,8,0,0
450510401022,45, South Carolina,51, Horry County,1269,1269,0,889,289,0,0,0,0
450510401023,45, South Carolina,51, Horry County,2121,2109,12,1499,451,0,0,0,0
450510401031,45, South Carolina,51, Horry County,1481,1411,70,993,376,34,8,0,0
450510401032,45, South Carolina,51, Horry County,3876,3794,82,3475,139,0,0,0,0
450510401041,45, South Carolina,51, Horry County,3284,3048,236,2739,279,1,0,0,3
450510401051,45, South Carolina,51, Horry County,1858,1830,28,1830,0,0,0,0,0
450510401052,45, South Carolina,51, Horry County,1064,1030,34,1030,0,0,0,0,0
450510402001,45, South Carolina,51, Horry County,1039,1039,0,1039,0,0,0,0,0
450510402002,45, South Carolina,51, Horry County,1856,1758,98,1409,264,0,84,0,1
450510402003,45, South Carolina,51, Horry County,2182,1803,379,1785,8,0,9,0,0
450510403001,45, South Carolina,51, Horry County,1751,1655,96,1589,1,39,0,0,0
450510403002,45, South Carolina,51, Horry County,2073,2073,0,1867,38,10,131,0,0
450510403003,45, South Carolina,51, Horry County,690,659,31,618,0,0,0,0,0
450510404001,45, South Carolina,51, Horry County,2316,2111,205,1801,67,0,185,0,0
450510404002,45, South Carolina,51, Horry County,1871,1672,199,1519,39,21,36,0,0
450510405001,45, South Carolina,51, Horry County,2102,1490,612,1195,117,0,21,0,0
450510405002,45, South Carolina,51, Horry County,1343,1325,18,1252,23,0,2,0,18
450510405003,45, South Carolina,51, Horry County,1171,1125,46,1027,90,0,0,0,0
450510501021,45, South Carolina,51, Horry County,2190,2133,57,1931,112,0,76,0,0
450510501022,45, South Carolina,51, Horry County,1501,1469,32,1411,9,0,21,0,0
450510502001,45, South Carolina,51, Horry County,1109,1003,106,986,0,0,0,0,0
450510502002,45, South Carolina,51, Horry County,1038,923,115,915,0,0,0,0,0
450510503031,45, South Carolina,51, Horry County,1876,1869,7,1713,0,7,10,0,0
450510503032,45, South Carolina,51, Horry County,1654,1647,7,1518,0,0,7,0,0
450510504011,45, South Carolina,51, Horry County,1524,1377,147,1185,127,0,0,0,16
450510504012,45, South Carolina,51, Horry County,1726,1257,469,943,264,0,0,0,0
450510504021,45, South Carolina,51, Horry County,1323,1311,12,1294,17,0,0,0,0
450510504022,45, South Carolina,51, Horry County,919,902,17,873,16,0,6,0,0
450510505001,45, South Carolina,51, Horry County,1645,1553,92,1240,176,0,119,0,0
450510505002,45, South Carolina,51, Horry County,832,832,0,796,23,0,0,0,0
450510505003,45, South Carolina,51, Horry County,1832,1832,0,1459,317,0,19,0,0
450510506001,45, South Carolina,51, Horry County,2941,2657,284,943,1481,0,1,0,0
450510506002,45, South Carolina,51, Horry County,2026,1894,132,360,1507,0,0,0,0
450510507001,45, South Carolina,51, Horry County,941,349,592,263,80,0,0,6,0
450510507002,45, South Carolina,51, Horry County,1217,741,476,478,225,0,0,0,0
450510509011,45, South Carolina,51, Horry County,462,453,9,309,99,0,0,0,0
450510509012,45, South Carolina,51, Horry County,2206,2169,37,1279,679,0,0,0,0
450510509021,45, South Carolina,51, Horry County,2387,1103,1284,984,82,0,37,0,0
450510509022,45, South Carolina,51, Horry County,1773,1394,379,704,665,0,8,0,0
450510510001,45, South Carolina,51, Horry County,1650,1628,22,1512,94,5,8,0,0
450510510002,45, South Carolina,51, Horry County,6116,5750,366,5361,110,0,33,0,0
450510512011,45, South Carolina,51, Horry County,1184,1184,0,1088,29,0,8,0,0
450510512012,45, South Carolina,51, Horry County,551,545,6,447,35,0,35,13,0
450510512021,45, South Carolina,51, Horry County,1126,1126,0,1064,0,0,0,0,0
450510512022,45, South Carolina,51, Horry County,577,559,18,545,0,0,0,0,0
450510512023,45, South Carolina,51, Horry County,741,741,0,686,0,0,0,0,0
450510513011,45, South Carolina,51, Horry County,1037,1021,16,1013,0,0,0,0,0
450510513012,45, South Carolina,51, Horry County,544,540,4,536,0,0,0,0,0
450510513021,45, South Carolina,51, Horry County,1349,1061,288,1039,0,22,0,0,0
450510513022,45, South Carolina,51, Horry County,1676,1676,0,1633,0,0,35,0,0
450510514031,45, South Carolina,51, Horry County,2102,2072,30,1701,26,231,94,0,0
450510514032,45, South Carolina,51, Horry County,1363,1363,0,1262,0,0,0,0,0
450510514033,45, South Carolina,51, Horry County,3558,3063,495,2835,84,17,108,0,0
450510514041,45, South Carolina,51, Horry County,1665,1665,0,1511,16,0,2,0,22
450510514042,45, South Carolina,51, Horry County,1374,1316,58,934,312,0,0,0,0
450510514043,45, South Carolina,51, Horry County,813,783,30,691,55,0,0,0,0
450510514051,45, South Carolina,51, Horry County,2117,2064,53,1977,21,0,21,0,0
450510514052,45, South Carolina,51, Horry County,1784,1718,66,1703,0,0,0,0,0
450510514061,45, South Carolina,51, Horry County,1726,1717,9,1580,68,0,52,0,0
450510514062,45, South Carolina,51, Horry County,976,944,32,890,0,54,0,0,0
450510514063,45, South Carolina,51, Horry County,858,858,0,852,0,6,0,0,0
450510515011,45, South Carolina,51, Horry County,1779,1565,214,1360,123,0,52,0,0
450510515012,45, South Carolina,51, Horry County,3207,2844,363,2593,62,12,127,0,0
450510515021,45, South Carolina,51, Horry County,5247,4450,797,3132,562,10,0,0,0
450510515022,45, South Carolina,51, Horry County,2041,1581,460,1461,104,0,16,0,0
450510515023,45, South Carolina,51, Horry County,1930,1837,93,1670,134,0,0,0,0
450510515031,45, South Carolina,51, Horry County,2186,1578,608,1259,36,0,0,0,30
450510515032,45, South Carolina,51, Horry County,2647,2036,611,1715,16,17,109,0,16
450510516031,45, South Carolina,51, Horry County,1922,1910,12,1791,0,0,48,0,0
450510516032,45, South Carolina,51, Horry County,1262,1248,14,1064,69,0,96,0,0
450510516033,45, South Carolina,51, Horry County,1067,1043,24,822,221,0,0,0,0
450510516034,45, South Carolina,51, Horry County,2011,1975,36,1910,44,0,0,0,0
450510516051,45, South Carolina,51, Horry County,3206,3206,0,2978,10,0,181,0,28
450510516052,45, South Carolina,51, Horry County,2958,2958,0,2441,423,0,45,0,11
450510516053,45, South Carolina,51, Horry County,2154,2140,14,1923,38,0,105,0,0
450510516061,45, South Carolina,51, Horry County,3893,3695,198,3542,103,0,0,0,0
450510516062,45, South Carolina,51, Horry County,1788,1125,663,1096,0,0,0,0,0
450510516071,45, South Carolina,51, Horry County,2095,2049,46,1639,125,0,7,0,0
450510516072,45, South Carolina,51, Horry County,4966,4537,429,4011,266,0,11,0,0
450510516081,45, South Carolina,51, Horry County,2449,2449,0,2437,0,0,12,0,0
450510516082,45, South Carolina,51, Horry County,3378,3348,30,3037,222,0,89,0,0
450510516091,45, South Carolina,51, Horry County,1411,1411,0,1390,0,0,21,0,0
450510516092,45, South Carolina,51, Horry County,2013,1943,70,1943,0,0,0,0,0
450510516093,45, South Carolina,51, Horry County,2093,1998,95,1854,25,0,0,0,63
450510517001,45, South Carolina,51, Horry County,875,848,27,711,113,0,24,0,0
450510517002,45, South Carolina,51, Horry County,826,796,30,776,0,16,0,0,0
450510601011,45, South Carolina,51, Horry County,4008,3717,291,2646,861,1,6,0,0
450510601012,45, South Carolina,51, Horry County,1218,1104,114,1070,0,0,0,0,5
450510601021,45, South Carolina,51, Horry County,2015,1446,569,1278,39,0,0,0,0
450510601022,45, South Carolina,51, Horry County,1220,1137,83,1057,54,0,0,0,0
450510602031,45, South Carolina,51, Horry County,3309,3099,210,2472,558,10,26,0,0
450510602032,45, South Carolina,51, Horry County,2649,2445,204,2014,101,32,138,0,11
450510602033,45, South Carolina,51, Horry County,4737,4537,200,4157,309,0,0,0,0
450510602041,45, South Carolina,51, Horry County,1532,1385,147,1212,173,0,0,0,0
450510602042,45, South Carolina,51, Horry County,3888,3865,23,3070,549,0,0,0,0
450510602043,45, South Carolina,51, Horry County,2118,2088,30,2058,0,0,0,0,30
450510602044,45, South Carolina,51, Horry County,950,839,111,790,37,0,0,0,0
450510602061,45, South Carolina,51, Horry County,2670,2543,127,2090,220,0,98,0,0
450510602062,45, South Carolina,51, Horry County,6010,5510,500,4712,548,0,111,0,0
450510602071,45, South Carolina,51, Horry County,4777,4400,377,3795,313,3,34,0,14
450510602072,45, South Carolina,51, Horry County,3914,3655,259,3242,317,0,51,0,11
450510602091,45, South Carolina,51, Horry County,2253,1966,287,1598,176,0,124,0,0
450510602092,45, South Carolina,51, Horry County,3760,3540,220,3028,79,0,127,0,85
450510602093,45, South Carolina,51, Horry County,1844,1747,97,1273,350,0,70,0,0
450510602101,45, South Carolina,51, Horry County,2876,2706,170,2369,66,20,62,0,25
450510602111,45, South Carolina,51, Horry County,1368,1299,69,1119,156,0,10,0,0
450510602112,45, South Carolina,51, Horry County,1101,823,278,655,49,0,27,0,0
450510603011,45, South Carolina,51, Horry County,519,466,53,432,0,0,7,0,0
450510603012,45, South Carolina,51, Horry County,1597,1537,60,1449,14,3,71,0,0
450510603013,45, South Carolina,51, Horry County,1832,1832,0,870,955,0,0,0,0
450510603031,45, South Carolina,51, Horry County,1574,1573,1,1557,0,0,0,0,0
450510603032,45, South Carolina,51, Horry County,1884,1758,126,1743,15,0,0,0,0
450510603091,45, South Carolina,51, Horry County,1485,1471,14,1251,65,105,0,0,0
450510603092,45, South Carolina,51, Horry County,1675,1675,0,1173,206,0,0,0,0
450510603101,45, South Carolina,51, Horry County,1199,1199,0,58,1141,0,0,0,0
450510603102,45, South Carolina,51, Horry County,1561,1547,14,1524,0,0,23,0,0
450510603103,45, South Carolina,51, Horry County,3972,3778,194,3232,363,0,96,0,0
450510604031,45, South Carolina,51, Horry County,3120,2397,723,2127,143,0,0,0,0
450510604041,45, South Carolina,51, Horry County,2420,2347,73,1600,485,0,31,0,154
450510604051,45, South Carolina,51, Horry County,5578,5173,405,4017,750,2,30,0,0
450510604052,45, South Carolina,51, Horry County,1995,1818,177,1159,570,0,71,0,0
450510604061,45, South Carolina,51, Horry County,1640,1640,0,1047,325,36,101,0,0
450510604062,45, South Carolina,51, Horry County,1395,1373,22,1213,57,0,16,0,0
450510604063,45, South Carolina,51, Horry County,3577,3566,11,3096,182,1,16,0,0
450510701011,45, South Carolina,51, Horry County,1958,1809,149,1450,359,0,0,0,0
450510701012,45, South Carolina,51, Horry County,1408,1389,19,1219,154,0,0,0,0
450510701013,45, South Carolina,51, Horry County,922,922,0,744,159,0,10,0,0
450510701021,45, South Carolina,51, Horry County,1487,1456,31,1389,0,26,0,0,0
450510701022,45, South Carolina,51, Horry County,2589,1711,878,1573,113,0,25,0,0
450510702001,45, South Carolina,51, Horry County,1547,1513,34,1238,266,0,0,0,0
450510702002,45, South Carolina,51, Horry County,1702,1678,24,1461,138,5,0,0,0
450510703001,45, South Carolina,51, Horry County,2968,2926,42,1575,1024,0,199,0,0
450510703002,45, South Carolina,51, Horry County,1326,1326,0,882,444,0,0,0,0
450510704001,45, South Carolina,51, Horry County,3230,3214,16,2017,1174,0,0,0,0
450510704002,45, South Carolina,51, Horry County,668,668,0,417,231,0,0,0,0
450510704003,45, South Carolina,51, Horry County,2850,2648,202,1105,1316,0,32,0,127
450510705001,45, South Carolina,51, Horry County,1860,1766,94,416,1350,0,0,0,0
450510705002,45, South Carolina,51, Horry County,2049,2013,36,1072,902,0,0,0,30
450510706011,45, South Carolina,51, Horry County,2295,2173,122,1634,359,0,0,0,0
450510706012,45, South Carolina,51, Horry County,1049,1021,28,995,0,0,0,0,0
450510706013,45, South Carolina,51, Horry County,1386,1386,0,1150,236,0,0,0,0
450510706021,45, South Carolina,51, Horry County,2297,2297,0,2155,82,0,0,0,0
450510706022,45, South Carolina,51, Horry County,938,938,0,234,610,0,94,0,0
450510706023,45, South Carolina,51, Horry County,2566,2515,51,2151,355,0,0,0,0
450510707011,45, South Carolina,51, Horry County,1211,1211,0,1205,0,0,0,0,0
450510707012,45, South Carolina,51, Horry County,2151,2151,0,1396,647,0,40,0,0
450510707013,45, South Carolina,51, Horry County,2022,2022,0,1920,52,0,0,0,0
450510707014,45, South Carolina,51, Horry County,1241,1235,6,978,252,0,0,0,0
450510707021,45, South Carolina,51, Horry County,798,798,0,798,0,0,0,0,0
450510707022,45, South Carolina,51, Horry County,1139,1125,14,554,380,0,0,0,179
450510707023,45, South Carolina,51, Horry County,2295,1915,380,1149,589,0,138,0,0
450510707024,45, South Carolina,51, Horry County,1468,1141,327,910,231,0,0,0,0
450510801011,45, South Carolina,51, Horry County,831,823,8,772,0,0,0,0,51
450510801012,45, South Carolina,51, Horry County,2010,1933,77,1776,87,0,13,0,0
450510801013,45, South Carolina,51, Horry County,1458,1458,0,1191,220,0,47,0,0
450510801021,45, South Carolina,51, Horry County,2256,2254,2,1846,328,0,7,0,0
450510801022,45, South Carolina,51, Horry County,1001,1001,0,760,87,0,0,0,26
450510802001,45, South Carolina,51, Horry County,1728,1728,0,1294,430,4,0,0,0
450510802002,45, South Carolina,51, Horry County,1875,1829,46,1579,188,0,39,0,0
450510802003,45, South Carolina,51, Horry County,1446,1407,39,1188,0,0,219,0,0
450519801001,45, South Carolina,51, Horry County,133,133,0,122,5,0,0,0,0
450519901000,45, South Carolina,51, Horry County,0,0,0,0,0,0,0,0,0
450599201021,45, South Carolina,59, Laurens County,1394,1350,44,1245,93,0,2,1,0
450599201041,45, South Carolina,59, Laurens County,778,765,13,665,64,0,0,0,0
450599201042,45, South Carolina,59, Laurens County,962,783,179,562,79,0,0,0,0
450599201043,45, South Carolina,59, Laurens County,2018,1707,311,1520,116,0,0,0,0
450599201051,45, South Carolina,59, Laurens County,2272,2102,170,1064,1038,0,0,0,0
450599201052,45, South Carolina,59, Laurens County,1514,1508,6,1391,114,0,0,3,0
450599201053,45, South Carolina,59, Laurens County,880,880,0,700,46,0,0,0,0
450599201061,45, South Carolina,59, Laurens County,1413,1238,175,1039,88,0,0,22,7
450599201062,45, South Carolina,59, Laurens County,2425,2269,156,1515,497,0,0,0,34
450599201071,45, South Carolina,59, Laurens County,1033,973,60,750,223,0,0,0,0
450599201072,45, South Carolina,59, Laurens County,1400,1281,119,1031,238,12,0,0,0
450599201081,45, South Carolina,59, Laurens County,646,646,0,359,212,0,0,0,0
450599201082,45, South Carolina,59, Laurens County,1700,1345,355,887,416,2,0,1,0
450599202011,45, South Carolina,59, Laurens County,1362,1338,24,1306,5,0,7,0,0
450599202012,45, South Carolina,59, Laurens County,1179,1170,9,1037,133,0,0,0,0
450599202013,45, South Carolina,59, Laurens County,1057,1057,0,1013,26,0,1,0,0
450599202021,45, South Carolina,59, Laurens County,589,589,0,568,20,0,0,0,0
450599202022,45, South Carolina,59, Laurens County,1389,1347,42,1322,12,0,0,0,0
450599202023,45, South Carolina,59, Laurens County,886,886,0,807,66,0,13,0,0
450599203011,45, South Carolina,59, Laurens County,567,567,0,382,151,6,0,5,0
450599203012,45, South Carolina,59, Laurens County,2132,2118,14,1732,376,0,0,0,0
450599203013,45, South Carolina,59, Laurens County,1178,1164,14,619,491,0,0,0,0
450599203021,45, South Carolina,59, Laurens County,743,689,54,270,365,0,0,0,0
450599203022,45, South Carolina,59, Laurens County,1995,1989,6,1539,315,0,25,0,0
450599203023,45, South Carolina,59, Laurens County,1457,1442,15,1113,323,0,0,0,0
450599203024,45, South Carolina,59, Laurens County,658,658,0,0,658,0,0,0,0
450599204001,45, South Carolina,59, Laurens County,1805,1757,48,1054,703,0,0,0,0
450599204002,45, South Carolina,59, Laurens County,422,422,0,74,348,0,0,0,0
450599204003,45, South Carolina,59, Laurens County,818,818,0,503,246,0,0,0,0
450599204004,45, South Carolina,59, Laurens County,552,552,0,118,273,0,0,0,0
450599204005,45, South Carolina,59, Laurens County,1212,1212,0,903,247,0,62,0,0
450599205011,45, South Carolina,59, Laurens County,1832,1798,34,1394,278,3,67,0,0
450599205031,45, South Carolina,59, Laurens County,688,628,60,363,210,0,0,0,55
450599205032,45, South Carolina,59, Laurens County,1510,1251,259,732,474,8,0,0,37
450599205033,45, South Carolina,59, Laurens County,1133,920,213,811,54,0,0,0,0
450599205041,45, South Carolina,59, Laurens County,996,946,50,901,45,0,0,0,0
450599205042,45, South Carolina,59, Laurens County,463,351,112,277,73,1,0,0,0
450599205043,45, South Carolina,59, Laurens County,1047,1047,0,756,291,0,0,0,0
450599206001,45, South Carolina,59, Laurens County,888,699,189,495,145,0,0,0,0
450599206002,45, South Carolina,59, Laurens County,899,735,164,703,7,0,0,0,0
450599206003,45, South Carolina,59, Laurens County,1952,1939,13,1228,666,0,9,0,0
450599207001,45, South Carolina,59, Laurens County,713,701,12,137,564,0,0,0,0
450599207002,45, South Carolina,59, Laurens County,634,634,0,90,523,0,0,0,0
450599207003,45, South Carolina,59, Laurens County,1608,1608,0,638,766,0,0,0,0
450599207004,45, South Carolina,59, Laurens County,1216,1216,0,645,363,0,36,0,0
450599208001,45, South Carolina,59, Laurens County,2842,2715,127,1664,1017,0,9,0,0
450599208002,45, South Carolina,59, Laurens County,1084,1084,0,867,109,0,90,0,0
450599208003,45, South Carolina,59, Laurens County,1185,1185,0,1007,166,0,0,0,0
450599209001,45, South Carolina,59, Laurens County,785,640,145,625,0,0,0,0,0
450599209002,45, South Carolina,59, Laurens County,270,270,0,200,49,0,21,0,0
450599209003,45, South Carolina,59, Laurens County,1434,1216,218,875,277,3,29,27,5
450599210011,45, South Carolina,59, Laurens County,937,925,12,384,396,0,4,0,0
450599210012,45, South Carolina,59, Laurens County,660,660,0,491,150,19,0,0,0
450599210013,45, South Carolina,59, Laurens County,1069,959,110,692,267,0,0,0,0
450599210021,45, South Carolina,59, Laurens County,2003,1759,244,1201,314,0,0,0,0
450599210022,45, South Carolina,59, Laurens County,457,457,0,184,273,0,0,0,0
450599210023,45, South Carolina,59, Laurens County,715,715,0,651,64,0,0,0,0
450190001001,45, South Carolina,19, Charleston County,641,622,19,447,175,0,0,0,0
450190001002,45, South Carolina,19, Charleston County,548,541,7,533,0,0,0,0,0
450190001003,45, South Carolina,19, Charleston County,723,685,38,682,3,0,0,0,0
450190002001,45, South Carolina,19, Charleston County,575,575,0,569,0,0,0,0,0
450190002002,45, South Carolina,19, Charleston County,657,657,0,633,16,0,0,0,0
450190004001,45, South Carolina,19, Charleston County,1440,1228,212,1028,56,0,0,0,0
450190004002,45, South Carolina,19, Charleston County,2022,1967,55,1404,235,15,169,0,0
450190005001,45, South Carolina,19, Charleston County,687,685,2,676,0,0,9,0,0
450190005002,45, South Carolina,19, Charleston County,777,765,12,711,19,0,19,0,0
450190006001,45, South Carolina,19, Charleston County,1065,1060,5,946,53,0,55,0,0
450190007001,45, South Carolina,19, Charleston County,1787,1723,64,1466,215,5,14,0,0
450190007002,45, South Carolina,19, Charleston County,1192,1142,50,796,219,0,51,0,0
450190009001,45, South Carolina,19, Charleston County,697,694,3,422,272,0,0,0,0
450190009002,45, South Carolina,19, Charleston County,974,961,13,608,335,0,0,0,0
450190010001,45, South Carolina,19, Charleston County,1250,1152,98,902,214,4,9,0,0
450190010002,45, South Carolina,19, Charleston County,1179,1179,0,1007,27,0,49,0,0
450190011001,45, South Carolina,19, Charleston County,1102,1102,0,905,176,0,16,0,0
450190011002,45, South Carolina,19, Charleston County,517,511,6,360,145,0,0,0,0
450190011003,45, South Carolina,19, Charleston County,1387,1349,38,361,922,0,9,0,0
450190015001,45, South Carolina,19, Charleston County,826,826,0,449,377,0,0,0,0
450190015002,45, South Carolina,19, Charleston County,624,624,0,418,190,0,0,0,0
450190019011,45, South Carolina,19, Charleston County,1889,1870,19,1541,123,4,189,0,0
450190019012,45, South Carolina,19, Charleston County,819,819,0,777,4,0,22,0,0
450190019013,45, South Carolina,19, Charleston County,1867,1520,347,1271,231,0,7,0,0
450190019021,45, South Carolina,19, Charleston County,3352,3137,215,2224,585,42,68,0,0
450190019022,45, South Carolina,19, Charleston County,647,588,59,309,279,0,0,0,0
450190019023,45, South Carolina,19, Charleston County,1381,1158,223,1036,58,0,0,0,0
450190020021,45, South Carolina,19, Charleston County,1913,1866,47,1532,198,0,0,0,24
450190020022,45, South Carolina,19, Charleston County,1615,1615,0,1405,53,0,57,0,0
450190020023,45, South Carolina,19, Charleston County,1253,1144,109,942,179,0,0,0,0
450190020024,45, South Carolina,19, Charleston County,1285,1285,0,1074,67,0,144,0,0
450190020041,45, South Carolina,19, Charleston County,432,432,0,432,0,0,0,0,0
450190020042,45, South Carolina,19, Charleston County,252,252,0,252,0,0,0,0,0
450190020051,45, South Carolina,19, Charleston County,1654,1600,54,1596,0,0,3,0,0
450190020052,45, South Carolina,19, Charleston County,2466,2456,10,2432,0,0,0,0,0
450190020053,45, South Carolina,19, Charleston County,2335,2278,57,2048,114,0,77,0,0
450190020061,45, South Carolina,19, Charleston County,834,798,36,798,0,0,0,0,0
450190020062,45, South Carolina,19, Charleston County,1509,1509,0,646,844,0,19,0,0
450190020063,45, South Carolina,19, Charleston County,2742,2738,4,2247,176,0,97,0,0
450190020071,45, South Carolina,19, Charleston County,1400,1398,2,1350,9,0,32,0,0
450190020072,45, South Carolina,19, Charleston County,2156,2152,4,2066,26,0,7,0,0
450190020081,45, South Carolina,19, Charleston County,2036,2036,0,1557,286,0,0,0,0
450190020082,45, South Carolina,19, Charleston County,1371,1371,0,765,571,0,0,0,0
450190020083,45, South Carolina,19, Charleston County,949,904,45,550,337,0,0,0,0
450190020091,45, South Carolina,19, Charleston County,3211,3149,62,2261,792,0,34,0,0
450190020092,45, South Carolina,19, Charleston County,1503,1465,38,151,1192,0,0,0,0
450190020093,45, South Carolina,19, Charleston County,291,216,75,216,0,0,0,0,0
450190021031,45, South Carolina,19, Charleston County,589,560,29,266,263,0,0,0,0
450190021032,45, South Carolina,19, Charleston County,1933,1907,26,1566,341,0,0,0,0
450190021033,45, South Carolina,19, Charleston County,238,238,0,139,58,0,0,0,0
450190021034,45, South Carolina,19, Charleston County,1030,1030,0,680,350,0,0,0,0
450190021041,45, South Carolina,19, Charleston County,1399,1395,4,1383,0,0,4,0,0
450190021042,45, South Carolina,19, Charleston County,731,731,0,712,0,0,13,0,0
450190021051,45, South Carolina,19, Charleston County,1301,1290,11,1264,11,1,0,0,0
450190021052,45, South Carolina,19, Charleston County,854,845,9,840,0,3,0,0,0
450190021061,45, South Carolina,19, Charleston County,1988,1950,38,1010,660,0,0,0,0
450190021062,45, South Carolina,19, Charleston County,1332,1266,66,1266,0,0,0,0,0
