GEOID,STATEFP,STATE,COUNTYFP,COUNTY,MEDN_INC22,TOT_HOUS22,0_35K,35K_60K,60K-100K,100K_125K,125K_150K,150K_MORE
450150203012,45, South Carolina,15, Berkeley County,69194.0,720,95,207,173,67,46,132
450150203031,45, South Carolina,15, Berkeley County,65625.0,765,196,177,180,144,18,50
450150203041,45, South Carolina,15, Berkeley County,56742.0,374,129,68,89,19,69,0
450150203042,45, South Carolina,15, Berkeley County,63250.0,285,90,48,46,63,26,12
450150203043,45, South Carolina,15, Berkeley County,49383.0,477,115,196,110,0,0,56
450150203044,45, South Carolina,15, Berkeley County,66204.0,526,143,97,126,0,96,64
450150204011,45, South Carolina,15, Berkeley County,33069.0,734,479,69,75,59,14,38
450150204012,45, South Carolina,15, Berkeley County,49194.0,904,354,174,214,63,17,82
450150204041,45, South Carolina,15, Berkeley County,88609.0,1743,252,218,598,60,157,458
450150204042,45, South Carolina,15, Berkeley County,110595.0,1334,95,103,442,104,144,446
450150204051,45, South Carolina,15, Berkeley County,31736.0,488,265,80,66,18,8,51
450150204052,45, South Carolina,15, Berkeley County,52452.0,811,177,262,121,129,66,56
450150204061,45, South Carolina,15, Berkeley County,140540.0,919,78,123,96,80,117,425
450150204071,45, South Carolina,15, Berkeley County,139531.0,326,33,34,16,30,68,145
450150204072,45, South Carolina,15, Berkeley County,104500.0,444,100,40,70,30,51,153
450150204073,45, South Carolina,15, Berkeley County,136250.0,718,57,65,102,99,164,231
450150204074,45, South Carolina,15, Berkeley County,161585.0,630,0,38,144,55,52,341
450150204075,45, South Carolina,15, Berkeley County,96496.0,2366,266,153,905,420,27,595
450150205031,45, South Carolina,15, Berkeley County,39671.0,643,272,109,121,36,0,105
450150205032,45, South Carolina,15, Berkeley County,51847.0,761,236,201,157,27,135,5
450150205033,45, South Carolina,15, Berkeley County,81360.0,806,128,107,224,109,85,153
450150205041,45, South Carolina,15, Berkeley County,68389.0,675,161,77,345,47,10,35
450150205042,45, South Carolina,15, Berkeley County,56875.0,454,93,163,98,58,32,10
450150205043,45, South Carolina,15, Berkeley County,61806.0,625,120,186,130,126,23,40
450150205051,45, South Carolina,15, Berkeley County,67664.0,391,118,59,123,25,16,50
450150205052,45, South Carolina,15, Berkeley County,84519.0,1050,90,160,464,102,78,156
450150205061,45, South Carolina,15, Berkeley County,63291.0,675,105,208,104,8,154,96
450150205062,45, South Carolina,15, Berkeley County,50679.0,704,164,295,182,0,0,63
450150205063,45, South Carolina,15, Berkeley County,77153.0,961,219,182,243,81,205,31
450150206011,45, South Carolina,15, Berkeley County,105286.0,1342,47,136,484,101,169,405
450150206012,45, South Carolina,15, Berkeley County,99427.0,297,41,35,78,84,46,13
450150206021,45, South Carolina,15, Berkeley County,70063.0,390,72,105,98,49,45,21
450150206022,45, South Carolina,15, Berkeley County,134000.0,870,49,46,111,168,145,351
450150206023,45, South Carolina,15, Berkeley County,93359.0,1564,103,207,568,180,178,328
450150207071,45, South Carolina,15, Berkeley County,105568.0,1159,96,170,200,354,195,144
450150207072,45, South Carolina,15, Berkeley County,60573.0,735,233,129,223,106,0,44
450150207073,45, South Carolina,15, Berkeley County,77945.0,656,212,55,128,132,99,30
450150207101,45, South Carolina,15, Berkeley County,47813.0,596,278,113,54,40,8,103
450150207102,45, South Carolina,15, Berkeley County,86983.0,835,27,31,447,82,28,220
450150207103,45, South Carolina,15, Berkeley County,85191.0,1567,412,179,527,222,150,77
450150207111,45, South Carolina,15, Berkeley County,100479.0,2111,247,229,559,494,265,317
450150207112,45, South Carolina,15, Berkeley County,115179.0,2865,448,311,508,338,368,892
450150207113,45, South Carolina,15, Berkeley County,,272,150,8,55,48,11,0
450150207121,45, South Carolina,15, Berkeley County,66429.0,546,147,101,153,56,61,28
450150207122,45, South Carolina,15, Berkeley County,67925.0,742,156,178,206,41,139,22
450150207131,45, South Carolina,15, Berkeley County,98611.0,2912,394,338,759,443,336,642
450150207141,45, South Carolina,15, Berkeley County,95368.0,496,138,7,132,75,43,101
450150207142,45, South Carolina,15, Berkeley County,84500.0,942,136,263,240,67,125,111
450150207143,45, South Carolina,15, Berkeley County,74219.0,666,32,228,158,149,52,47
450150207151,45, South Carolina,15, Berkeley County,56466.0,1235,275,364,226,165,29,176
450150207152,45, South Carolina,15, Berkeley County,73010.0,514,119,64,188,44,34,65
450150207161,45, South Carolina,15, Berkeley County,56625.0,472,186,64,68,15,84,55
450150207162,45, South Carolina,15, Berkeley County,103846.0,724,88,80,166,180,105,105
450150207163,45, South Carolina,15, Berkeley County,96472.0,419,54,0,174,141,24,26
450150207164,45, South Carolina,15, Berkeley County,46162.0,620,91,302,99,16,18,94
450150207165,45, South Carolina,15, Berkeley County,79418.0,685,116,84,197,149,94,45
450150207171,45, South Carolina,15, Berkeley County,58367.0,1059,233,337,428,0,25,36
450150207172,45, South Carolina,15, Berkeley County,45762.0,685,236,217,127,35,22,48
450150207173,45, South Carolina,15, Berkeley County,112708.0,484,32,47,159,57,109,80
450150207181,45, South Carolina,15, Berkeley County,61020.0,1453,409,302,450,143,79,70
450150207182,45, South Carolina,15, Berkeley County,78229.0,356,43,63,200,4,46,0
450150207183,45, South Carolina,15, Berkeley County,31010.0,721,376,79,168,80,18,0
450150207191,45, South Carolina,15, Berkeley County,58631.0,1013,302,268,201,151,71,20
450150207192,45, South Carolina,15, Berkeley County,81128.0,967,99,184,288,273,59,64
450150207201,45, South Carolina,15, Berkeley County,117279.0,609,41,64,106,98,102,198
450150207202,45, South Carolina,15, Berkeley County,85272.0,1191,133,217,437,94,238,72
450150207211,45, South Carolina,15, Berkeley County,131184.0,810,107,45,85,139,77,357
450150207212,45, South Carolina,15, Berkeley County,150078.0,197,10,0,15,26,46,100
450150207221,45, South Carolina,15, Berkeley County,84327.0,952,107,125,312,101,161,146
450150207222,45, South Carolina,15, Berkeley County,163092.0,319,0,21,59,37,28,174
450150207231,45, South Carolina,15, Berkeley County,67292.0,948,322,134,149,80,51,212
450150207232,45, South Carolina,15, Berkeley County,86202.0,555,65,72,240,32,107,39
450150207241,45, South Carolina,15, Berkeley County,66250.0,494,76,161,128,61,41,27
450150207251,45, South Carolina,15, Berkeley County,60313.0,141,14,55,42,11,0,19
450150207252,45, South Carolina,15, Berkeley County,112569.0,357,40,37,97,164,12,7
450150207253,45, South Carolina,15, Berkeley County,53977.0,127,24,58,45,0,0,0
450150208041,45, South Carolina,15, Berkeley County,61533.0,1382,276,212,760,39,76,19
450150208042,45, South Carolina,15, Berkeley County,105403.0,192,56,0,35,43,11,47
450150208061,45, South Carolina,15, Berkeley County,70440.0,855,142,166,302,119,47,79
450150208062,45, South Carolina,15, Berkeley County,59423.0,468,84,153,104,61,21,45
450150208071,45, South Carolina,15, Berkeley County,93922.0,790,241,65,139,53,46,246
450150208072,45, South Carolina,15, Berkeley County,122118.0,577,29,123,94,48,137,146
450150208073,45, South Carolina,15, Berkeley County,104956.0,1040,97,92,195,265,223,168
450150208074,45, South Carolina,15, Berkeley County,100595.0,892,41,29,371,196,123,132
450150208081,45, South Carolina,15, Berkeley County,73304.0,435,51,78,200,44,62,0
450150208082,45, South Carolina,15, Berkeley County,77582.0,641,87,156,206,61,80,51
450150208091,45, South Carolina,15, Berkeley County,84667.0,232,40,36,87,41,7,21
450150208092,45, South Carolina,15, Berkeley County,72454.0,183,26,29,76,16,0,36
450150208093,45, South Carolina,15, Berkeley County,67273.0,780,102,225,322,105,18,8
450150208101,45, South Carolina,15, Berkeley County,104432.0,217,8,13,73,25,26,72
450150208102,45, South Carolina,15, Berkeley County,59485.0,1164,184,412,350,139,4,75
450150208111,45, South Carolina,15, Berkeley County,68250.0,725,159,131,311,56,17,51
450150208112,45, South Carolina,15, Berkeley County,40848.0,544,213,268,35,0,0,28
450150208113,45, South Carolina,15, Berkeley County,41447.0,760,337,164,94,43,52,70
450150208121,45, South Carolina,15, Berkeley County,113125.0,1500,134,135,395,200,174,462
450150208122,45, South Carolina,15, Berkeley County,112525.0,689,74,43,159,145,106,162
450150209011,45, South Carolina,15, Berkeley County,65694.0,473,122,101,143,32,32,43
450150209031,45, South Carolina,15, Berkeley County,52165.0,587,183,140,94,36,27,107
450150209032,45, South Carolina,15, Berkeley County,76818.0,530,87,46,240,42,24,91
450150209041,45, South Carolina,15, Berkeley County,105341.0,375,47,21,72,72,60,103
450150209042,45, South Carolina,15, Berkeley County,79100.0,927,73,124,343,189,73,125
450150209043,45, South Carolina,15, Berkeley County,76083.0,253,100,7,97,14,33,2
450150210001,45, South Carolina,15, Berkeley County,49143.0,1054,447,248,215,69,33,42
450150210002,45, South Carolina,15, Berkeley County,68393.0,444,157,55,68,73,64,27
450150210003,45, South Carolina,15, Berkeley County,,326,165,57,56,30,18,0
450159801001,45, South Carolina,15, Berkeley County,,0,0,0,0,0,0,0
450019501001,45, South Carolina,1, Abbeville County,50000.0,478,123,160,95,47,16,37
450019501002,45, South Carolina,1, Abbeville County,49375.0,426,73,174,34,30,44,71
450019501003,45, South Carolina,1, Abbeville County,62815.0,434,88,113,184,24,11,14
450019502001,45, South Carolina,1, Abbeville County,73250.0,345,93,7,119,43,38,45
450019502002,45, South Carolina,1, Abbeville County,43250.0,693,296,107,172,53,25,40
450019502003,45, South Carolina,1, Abbeville County,56016.0,241,44,91,37,28,27,14
450019503001,45, South Carolina,1, Abbeville County,78317.0,403,154,12,94,15,61,67
450019503002,45, South Carolina,1, Abbeville County,66250.0,619,210,88,68,15,29,209
450019503003,45, South Carolina,1, Abbeville County,44412.0,414,149,142,40,0,12,71
450019504011,45, South Carolina,1, Abbeville County,67689.0,600,125,120,166,53,99,37
450019504012,45, South Carolina,1, Abbeville County,46490.0,759,266,170,118,35,73,97
450019504021,45, South Carolina,1, Abbeville County,53856.0,419,130,101,121,19,8,40
450019504022,45, South Carolina,1, Abbeville County,87250.0,618,118,166,168,49,35,82
450019505001,45, South Carolina,1, Abbeville County,37895.0,432,204,181,30,0,0,17
450019505002,45, South Carolina,1, Abbeville County,50921.0,664,290,108,92,92,28,54
450019505003,45, South Carolina,1, Abbeville County,13889.0,216,180,0,21,11,0,4
450019505004,45, South Carolina,1, Abbeville County,,361,143,39,102,42,0,35
450019505005,45, South Carolina,1, Abbeville County,67781.0,369,44,136,86,0,78,25
450019506001,45, South Carolina,1, Abbeville County,22093.0,414,302,52,41,5,0,14
450019506002,45, South Carolina,1, Abbeville County,32045.0,158,81,45,32,0,0,0
450019506003,45, South Carolina,1, Abbeville County,49750.0,557,203,114,95,46,22,77
450750101011,45, South Carolina,75, Orangeburg County,21625.0,684,438,69,110,0,49,18
450750101021,45, South Carolina,75, Orangeburg County,46040.0,388,87,230,10,26,25,10
450750101031,45, South Carolina,75, Orangeburg County,87829.0,226,5,36,185,0,0,0
450750101032,45, South Carolina,75, Orangeburg County,,187,85,17,20,22,0,43
450750101041,45, South Carolina,75, Orangeburg County,25966.0,492,273,61,86,44,9,19
450750102001,45, South Carolina,75, Orangeburg County,61250.0,272,84,52,50,16,26,44
450750102002,45, South Carolina,75, Orangeburg County,38474.0,509,171,246,69,10,5,8
450750102003,45, South Carolina,75, Orangeburg County,30872.0,406,242,99,65,0,0,0
450750102004,45, South Carolina,75, Orangeburg County,18143.0,463,355,36,36,0,19,17
450750103011,45, South Carolina,75, Orangeburg County,,354,172,13,130,7,0,32
450750103021,45, South Carolina,75, Orangeburg County,26951.0,264,157,69,27,4,0,7
450750103031,45, South Carolina,75, Orangeburg County,,178,82,4,40,27,22,3
450750103041,45, South Carolina,75, Orangeburg County,50000.0,638,294,64,181,0,19,80
450750103051,45, South Carolina,75, Orangeburg County,58095.0,674,240,129,102,101,61,41
450750104001,45, South Carolina,75, Orangeburg County,30830.0,405,292,65,39,9,0,0
450750104002,45, South Carolina,75, Orangeburg County,51389.0,372,84,132,62,20,7,67
450750104003,45, South Carolina,75, Orangeburg County,29617.0,487,268,124,30,9,20,36
450750104004,45, South Carolina,75, Orangeburg County,30550.0,301,183,75,16,8,12,7
450750105001,45, South Carolina,75, Orangeburg County,50288.0,484,197,104,92,46,9,36
450750105002,45, South Carolina,75, Orangeburg County,28750.0,227,140,46,23,0,17,1
450750105003,45, South Carolina,75, Orangeburg County,,387,180,40,102,11,22,32
450750105004,45, South Carolina,75, Orangeburg County,33594.0,229,128,53,0,9,39,0
450750106011,45, South Carolina,75, Orangeburg County,36581.0,387,172,118,56,8,21,12
450750106021,45, South Carolina,75, Orangeburg County,27341.0,316,220,56,0,24,3,13
450750106031,45, South Carolina,75, Orangeburg County,42950.0,437,139,148,95,39,0,16
450750106041,45, South Carolina,75, Orangeburg County,19132.0,485,345,79,61,0,0,0
450750107001,45, South Carolina,75, Orangeburg County,54559.0,296,120,43,21,47,39,26
450750107002,45, South Carolina,75, Orangeburg County,43174.0,525,211,239,7,41,3,24
450750107003,45, South Carolina,75, Orangeburg County,9191.0,207,176,22,9,0,0,0
450750107004,45, South Carolina,75, Orangeburg County,24667.0,206,128,63,15,0,0,0
450750108011,45, South Carolina,75, Orangeburg County,25897.0,144,97,40,0,0,0,7
450750108012,45, South Carolina,75, Orangeburg County,34500.0,68,36,7,14,0,11,0
450750108021,45, South Carolina,75, Orangeburg County,61071.0,596,203,83,184,46,10,70
450750108031,45, South Carolina,75, Orangeburg County,43182.0,408,144,131,103,8,22,0
450750108032,45, South Carolina,75, Orangeburg County,59159.0,235,66,69,79,1,5,15
450750109011,45, South Carolina,75, Orangeburg County,,318,60,105,43,44,10,56
450750109012,45, South Carolina,75, Orangeburg County,105625.0,123,14,18,27,24,0,40
450750109013,45, South Carolina,75, Orangeburg County,53947.0,320,83,93,59,30,0,55
450750109021,45, South Carolina,75, Orangeburg County,76250.0,442,126,36,112,42,15,111
450750109022,45, South Carolina,75, Orangeburg County,45099.0,501,131,223,99,0,12,36
450750109023,45, South Carolina,75, Orangeburg County,52733.0,773,198,242,160,63,80,30
450750109024,45, South Carolina,75, Orangeburg County,110349.0,614,52,113,104,122,101,122
450750110001,45, South Carolina,75, Orangeburg County,44688.0,849,252,268,179,25,97,28
450750110002,45, South Carolina,75, Orangeburg County,82361.0,669,87,132,209,179,50,12
450750110003,45, South Carolina,75, Orangeburg County,16311.0,683,506,89,88,0,0,0
450750110004,45, South Carolina,75, Orangeburg County,36130.0,343,148,68,80,0,0,47
450750111001,45, South Carolina,75, Orangeburg County,22298.0,524,330,128,48,18,0,0
450750111002,45, South Carolina,75, Orangeburg County,38103.0,740,318,224,113,42,11,32
450750112001,45, South Carolina,75, Orangeburg County,53182.0,258,113,41,81,19,4,0
450750112002,45, South Carolina,75, Orangeburg County,,5,5,0,0,0,0,0
450750113001,45, South Carolina,75, Orangeburg County,15771.0,389,317,51,21,0,0,0
450750113002,45, South Carolina,75, Orangeburg County,11754.0,1053,779,161,113,0,0,0
450750114001,45, South Carolina,75, Orangeburg County,47298.0,481,183,86,102,51,16,43
450750114002,45, South Carolina,75, Orangeburg County,15875.0,472,372,27,20,45,0,8
450750114003,45, South Carolina,75, Orangeburg County,16518.0,362,250,37,25,50,0,0
450750114004,45, South Carolina,75, Orangeburg County,,241,156,85,0,0,0,0
450750115001,45, South Carolina,75, Orangeburg County,70028.0,449,155,37,156,42,0,59
450750115002,45, South Carolina,75, Orangeburg County,36538.0,118,51,63,4,0,0,0
450750115003,45, South Carolina,75, Orangeburg County,31172.0,247,132,99,16,0,0,0
450750115004,45, South Carolina,75, Orangeburg County,58750.0,308,131,23,133,21,0,0
450750116001,45, South Carolina,75, Orangeburg County,49146.0,276,39,118,57,8,4,50
450750116002,45, South Carolina,75, Orangeburg County,53617.0,198,78,47,31,1,26,15
450750116003,45, South Carolina,75, Orangeburg County,68864.0,874,175,256,92,254,46,51
450750116004,45, South Carolina,75, Orangeburg County,32409.0,435,220,59,31,61,21,43
450750116005,45, South Carolina,75, Orangeburg County,,214,126,24,45,0,0,19
450750117011,45, South Carolina,75, Orangeburg County,32857.0,346,227,35,13,28,27,16
450750117021,45, South Carolina,75, Orangeburg County,43264.0,435,123,166,84,2,44,16
450750117031,45, South Carolina,75, Orangeburg County,43125.0,536,206,129,152,43,0,6
450750117041,45, South Carolina,75, Orangeburg County,42500.0,612,258,223,88,24,0,19
450750118011,45, South Carolina,75, Orangeburg County,46694.0,482,116,167,85,93,4,17
450750118021,45, South Carolina,75, Orangeburg County,46328.0,379,113,110,69,0,19,68
450750118031,45, South Carolina,75, Orangeburg County,32891.0,137,82,34,14,0,0,7
450750118032,45, South Carolina,75, Orangeburg County,32031.0,151,77,47,19,2,4,2
450750118041,45, South Carolina,75, Orangeburg County,42750.0,183,77,44,51,2,3,6
450750118042,45, South Carolina,75, Orangeburg County,49375.0,175,67,26,49,10,10,13
450750119001,45, South Carolina,75, Orangeburg County,35250.0,339,169,55,47,19,11,38
450750119002,45, South Carolina,75, Orangeburg County,37539.0,571,230,172,115,19,21,14
450750119003,45, South Carolina,75, Orangeburg County,47230.0,406,125,163,76,0,10,32
450750119004,45, South Carolina,75, Orangeburg County,,235,108,15,60,0,0,52
450750120001,45, South Carolina,75, Orangeburg County,37813.0,370,168,101,63,34,3,1
450750120002,45, South Carolina,75, Orangeburg County,31250.0,338,176,45,79,12,6,20
450750120003,45, South Carolina,75, Orangeburg County,60179.0,193,67,29,47,26,24,0
450750120004,45, South Carolina,75, Orangeburg County,46367.0,583,248,92,164,39,0,40
450790001001,45, South Carolina,79, Richland County,28750.0,866,602,62,175,18,4,5
450790001002,45, South Carolina,79, Richland County,,0,0,0,0,0,0,0
450790002001,45, South Carolina,79, Richland County,61607.0,300,61,71,146,17,0,5
450790002002,45, South Carolina,79, Richland County,55486.0,255,71,86,87,11,0,0
450790003001,45, South Carolina,79, Richland County,42771.0,458,174,152,80,0,0,52
450790003002,45, South Carolina,79, Richland County,33056.0,584,306,90,132,42,0,14
450790004001,45, South Carolina,79, Richland County,,390,198,57,88,11,13,23
450790004002,45, South Carolina,79, Richland County,71023.0,445,83,101,147,27,43,44
450790005001,45, South Carolina,79, Richland County,42958.0,245,90,110,30,15,0,0
450790005002,45, South Carolina,79, Richland County,20588.0,516,366,97,30,0,3,20
450790006001,45, South Carolina,79, Richland County,73565.0,397,89,43,127,18,70,50
450790006002,45, South Carolina,79, Richland County,89722.0,764,150,33,352,56,18,155
450790007001,45, South Carolina,79, Richland County,62400.0,342,98,49,82,20,30,63
450790007002,45, South Carolina,79, Richland County,86458.0,654,185,68,125,97,29,150
450790009001,45, South Carolina,79, Richland County,18625.0,247,182,43,0,0,6,16
450790009002,45, South Carolina,79, Richland County,20403.0,563,390,31,117,15,0,10
450790010001,45, South Carolina,79, Richland County,23056.0,128,76,24,28,0,0,0
450790010002,45, South Carolina,79, Richland County,14851.0,520,384,58,43,29,0,6
450790011001,45, South Carolina,79, Richland County,67500.0,790,192,185,184,124,56,49
450790011002,45, South Carolina,79, Richland County,21364.0,262,196,66,0,0,0,0
450790011003,45, South Carolina,79, Richland County,41729.0,747,269,192,182,84,9,11
450790012001,45, South Carolina,79, Richland County,115500.0,580,117,33,122,36,42,230
450790012002,45, South Carolina,79, Richland County,172569.0,241,10,17,33,20,15,146
450790013001,45, South Carolina,79, Richland County,,0,0,0,0,0,0,0
450790013002,45, South Carolina,79, Richland County,41719.0,189,83,27,75,4,0,0
450790013003,45, South Carolina,79, Richland County,40742.0,222,87,91,15,7,11,11
450790013004,45, South Carolina,79, Richland County,31000.0,64,41,3,6,7,0,7
450790016001,45, South Carolina,79, Richland County,59397.0,1066,265,289,200,86,33,193
450790021001,45, South Carolina,79, Richland County,,589,301,47,35,4,48,154
450790021002,45, South Carolina,79, Richland County,137361.0,289,33,66,14,23,16,137
450790021003,45, South Carolina,79, Richland County,63935.0,737,305,33,177,38,89,95
450790022001,45, South Carolina,79, Richland County,70673.0,341,105,50,30,20,17,119
450790022002,45, South Carolina,79, Richland County,76379.0,176,38,17,55,34,10,22
450790023001,45, South Carolina,79, Richland County,208750.0,248,21,5,36,13,15,158
450790023002,45, South Carolina,79, Richland County,157708.0,335,20,36,29,33,17,200
450790023003,45, South Carolina,79, Richland County,250001.0,305,19,0,26,4,6,250
450790024001,45, South Carolina,79, Richland County,78274.0,617,58,68,287,39,52,113
450790024002,45, South Carolina,79, Richland County,128466.0,479,40,85,38,68,82,166
450790024003,45, South Carolina,79, Richland County,112708.0,665,86,158,88,20,39,274
450790025001,45, South Carolina,79, Richland County,99205.0,513,129,86,45,58,8,187
450790025002,45, South Carolina,79, Richland County,74469.0,511,163,34,142,22,15,135
450790025003,45, South Carolina,79, Richland County,75862.0,490,87,86,91,31,30,165
450790025004,45, South Carolina,79, Richland County,151705.0,219,25,16,17,16,28,117
450790026021,45, South Carolina,79, Richland County,66725.0,1041,258,221,244,128,66,124
450790026022,45, South Carolina,79, Richland County,61164.0,363,70,98,118,48,5,24
450790026051,45, South Carolina,79, Richland County,23879.0,584,473,60,35,0,0,16
450790026052,45, South Carolina,79, Richland County,46136.0,660,214,217,89,78,50,12
450790026053,45, South Carolina,79, Richland County,37134.0,848,389,241,142,46,18,12
450790026054,45, South Carolina,79, Richland County,30694.0,617,328,134,87,29,13,26
450790027001,45, South Carolina,79, Richland County,,237,207,0,10,0,0,20
450790027002,45, South Carolina,79, Richland County,86445.0,467,168,43,70,30,14,142
450790027003,45, South Carolina,79, Richland County,72772.0,590,175,78,101,89,41,106
450790028001,45, South Carolina,79, Richland County,8241.0,1117,882,34,150,30,0,21
450790028002,45, South Carolina,79, Richland County,,512,332,48,116,0,0,16
450790028003,45, South Carolina,79, Richland County,22721.0,163,138,25,0,0,0,0
450790029001,45, South Carolina,79, Richland County,52344.0,639,235,107,44,126,36,91
450790030001,45, South Carolina,79, Richland County,18018.0,532,472,21,0,0,0,39
450790030002,45, South Carolina,79, Richland County,33929.0,598,311,102,89,27,13,56
450790031001,45, South Carolina,79, Richland County,,363,232,53,31,0,0,47
450790031002,45, South Carolina,79, Richland County,22269.0,549,333,137,63,16,0,0
450790101041,45, South Carolina,79, Richland County,105268.0,495,86,38,108,129,70,64
450790101042,45, South Carolina,79, Richland County,81331.0,519,132,22,205,44,23,93
450790101043,45, South Carolina,79, Richland County,81938.0,800,110,149,200,134,52,155
450790101051,45, South Carolina,79, Richland County,71432.0,777,160,138,315,133,31,0
450790101052,45, South Carolina,79, Richland County,63357.0,2574,561,714,554,353,276,116
450790101061,45, South Carolina,79, Richland County,59457.0,913,282,216,199,30,44,142
450790101062,45, South Carolina,79, Richland County,118558.0,1424,49,73,425,180,28,669
450790101071,45, South Carolina,79, Richland County,62155.0,1371,36,584,380,63,133,175
450790101072,45, South Carolina,79, Richland County,174394.0,934,10,36,29,118,101,640
450790101073,45, South Carolina,79, Richland County,70775.0,522,148,64,172,46,24,68
450790101074,45, South Carolina,79, Richland County,136871.0,870,28,0,165,86,329,262
450790101081,45, South Carolina,79, Richland County,69886.0,1420,130,370,572,224,20,104
450790101082,45, South Carolina,79, Richland County,91490.0,219,68,0,52,71,0,28
450790101091,45, South Carolina,79, Richland County,63912.0,1335,217,321,465,60,211,61
450790101092,45, South Carolina,79, Richland County,102102.0,769,18,70,278,220,0,183
450790102001,45, South Carolina,79, Richland County,,940,444,82,53,108,93,160
450790102002,45, South Carolina,79, Richland County,67341.0,1009,265,188,212,164,52,128
450790102003,45, South Carolina,79, Richland County,45938.0,954,393,254,173,76,0,58
450790103041,45, South Carolina,79, Richland County,46743.0,1266,437,345,364,64,24,32
450790103042,45, South Carolina,79, Richland County,36688.0,453,186,93,156,9,9,0
450790103043,45, South Carolina,79, Richland County,52846.0,2481,655,1122,422,70,48,164
450790103051,45, South Carolina,79, Richland County,100250.0,211,53,16,35,24,61,22
450790103052,45, South Carolina,79, Richland County,78750.0,490,25,128,210,0,51,76
450790103053,45, South Carolina,79, Richland County,85069.0,411,83,9,131,84,104,0
450790103054,45, South Carolina,79, Richland County,60885.0,859,65,356,174,129,0,135
450790103055,45, South Carolina,79, Richland County,,330,107,44,24,118,0,37
450790103056,45, South Carolina,79, Richland County,86419.0,426,34,69,182,111,30,0
450790103081,45, South Carolina,79, Richland County,73750.0,875,52,243,311,136,0,133
450790103082,45, South Carolina,79, Richland County,144506.0,1023,81,90,177,78,157,440
450790103101,45, South Carolina,79, Richland County,85191.0,957,20,275,255,107,66,234
450790103102,45, South Carolina,79, Richland County,140463.0,1032,65,63,151,161,114,478
450790103111,45, South Carolina,79, Richland County,93750.0,986,150,27,326,44,34,405
450790103112,45, South Carolina,79, Richland County,96049.0,1307,142,212,461,94,158,240
450790103121,45, South Carolina,79, Richland County,124216.0,726,25,92,177,85,138,209
450790103122,45, South Carolina,79, Richland County,117692.0,1142,78,103,173,253,144,391
450790103131,45, South Carolina,79, Richland County,137762.0,1451,205,197,170,108,113,658
450790103132,45, South Carolina,79, Richland County,134505.0,942,86,106,139,67,91,453
450790103141,45, South Carolina,79, Richland County,102582.0,555,51,43,182,137,38,104
450790103142,45, South Carolina,79, Richland County,114896.0,380,45,21,101,24,54,135
450790103143,45, South Carolina,79, Richland County,83125.0,503,110,47,171,63,17,95
450790103151,45, South Carolina,79, Richland County,65781.0,879,89,314,267,74,45,90
450790103152,45, South Carolina,79, Richland County,93864.0,932,119,204,220,100,147,142
450790104031,45, South Carolina,79, Richland County,55872.0,521,178,145,152,46,0,0
450790104032,45, South Carolina,79, Richland County,54375.0,1176,336,343,316,44,61,76
450790104071,45, South Carolina,79, Richland County,56654.0,567,173,248,139,0,7,0
450790104072,45, South Carolina,79, Richland County,51461.0,663,171,206,196,65,8,17
450790104073,45, South Carolina,79, Richland County,55443.0,562,194,166,116,43,21,22
450790104081,45, South Carolina,79, Richland County,,0,0,0,0,0,0,0
450790104111,45, South Carolina,79, Richland County,47402.0,935,292,310,314,19,0,0
450790104112,45, South Carolina,79, Richland County,43611.0,848,353,235,126,70,10,54
450790104121,45, South Carolina,79, Richland County,33773.0,651,352,221,64,0,0,14
450790104122,45, South Carolina,79, Richland County,38879.0,1443,466,547,323,52,41,14
450790104131,45, South Carolina,79, Richland County,33500.0,418,218,100,79,21,0,0
450790104132,45, South Carolina,79, Richland County,49844.0,752,230,275,175,31,11,30
450790104141,45, South Carolina,79, Richland County,32178.0,549,295,191,25,0,0,38
450790104142,45, South Carolina,79, Richland County,43066.0,352,133,117,70,0,0,32
450790104143,45, South Carolina,79, Richland County,42250.0,534,217,189,39,62,0,27
450790104144,45, South Carolina,79, Richland County,35021.0,1307,653,288,307,31,21,7
450790105011,45, South Carolina,79, Richland County,37563.0,804,365,217,83,45,17,77
450790105021,45, South Carolina,79, Richland County,27305.0,508,318,31,144,0,0,15
450790106001,45, South Carolina,79, Richland County,56250.0,525,165,117,162,21,23,37
450790106002,45, South Carolina,79, Richland County,27845.0,352,226,76,28,0,22,0
450790106003,45, South Carolina,79, Richland County,25938.0,954,566,265,59,31,33,0
450790107011,45, South Carolina,79, Richland County,71250.0,428,70,74,162,48,26,48
450790107012,45, South Carolina,79, Richland County,56680.0,503,185,127,150,0,8,33
450790107013,45, South Carolina,79, Richland County,55365.0,194,48,125,0,0,0,21
450790107021,45, South Carolina,79, Richland County,81615.0,239,55,37,51,8,0,88
450790107022,45, South Carolina,79, Richland County,30529.0,249,145,55,49,0,0,0
450790107023,45, South Carolina,79, Richland County,39352.0,866,294,281,189,23,24,55
450790107031,45, South Carolina,79, Richland County,40148.0,487,230,111,83,1,0,62
450790107032,45, South Carolina,79, Richland County,,349,204,26,71,11,9,28
450790107033,45, South Carolina,79, Richland County,33942.0,232,127,70,35,0,0,0
450790107034,45, South Carolina,79, Richland County,46883.0,251,52,109,56,10,24,0
450790108031,45, South Carolina,79, Richland County,29722.0,186,105,37,25,6,4,9
450790108032,45, South Carolina,79, Richland County,34688.0,320,162,70,54,22,0,12
